antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,Group
frozenset({'JUMBO BAG ALPHABET'}),frozenset({'LUNCH BAG ALPHABET DESIGN'}),0.048652694610778445,0.03917165668662675,0.014221556886227544,0.29230769230769227,7.4622243998040165,1.0,0.012315750236054836,1.3576922242471579,0.9102792386158157,0.19322033898305083,0.2634560453828176,0.3276825085742283,至尊VIP
frozenset({'JUMBO STORAGE BAG SKULLS'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.03630239520958084,0.05688622754491018,0.01060379241516966,0.29209621993127144,5.1347440766865615,1.0,0.008538686100852188,1.332262659147724,0.8355819531696175,0.12839879154078548,0.24939726176839572,0.23924986435160062,至尊VIP
frozenset({'JUMBO STORAGE BAG SKULLS'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.03630239520958084,0.040169660678642714,0.01060379241516966,0.29209621993127144,7.271563040276621,1.0,0.009145537517778813,1.355876838555898,0.8949674471730441,0.16098484848484845,0.2624698854911713,0.27803568760538727,至尊VIP
frozenset({'WOODLAND CHARLOTTE BAG'}),frozenset({'LUNCH BAG WOODLAND'}),0.03505489021956088,0.050274451097804394,0.010229540918163672,0.29181494661921703,5.804438243423434,1.0,0.008467175554081458,1.341069744932246,0.8577876929383386,0.13621262458471758,0.25432662709833753,0.24764444601432314,至尊VIP
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.10815868263473054,0.08370758483033933,0.03156187624750499,0.2918108419838524,3.4860740824777356,1.0,0.022508174145720535,1.29385264487312,0.7996314473900271,0.19688715953307398,0.22711446008748273,0.3344300111558606,至尊VIP
frozenset({'JUMBO BAG PINK POLKADOT'}),"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT'})",0.06200099800399202,0.03268463073852296,0.01808882235528942,0.2917505030181086,8.926229130508238,1.0,0.01606234263010904,1.3657833480765742,0.9466647710856635,0.23615635179153094,0.26781945217863795,0.4225928087609626,至尊VIP
frozenset({'CHARLOTTE BAG PINK POLKADOT'}),"frozenset({'JUMBO BAG RED RETROSPOT', 'RED RETROSPOT CHARLOTTE BAG'})",0.03592814371257485,0.01996007984031936,0.010479041916167664,0.2916666666666667,14.6125,1.0,0.009761913299150202,1.3835857696371965,0.966282165039929,0.23076923076923075,0.27724032586558045,0.4083333333333333,至尊VIP
frozenset({'CHARLOTTE BAG PINK POLKADOT'}),"frozenset({'LUNCH BAG RED RETROSPOT', 'RED RETROSPOT CHARLOTTE BAG'})",0.03592814371257485,0.017964071856287425,0.010479041916167664,0.2916666666666667,16.236111111111114,1.0,0.009833626160851948,1.386403663261712,0.9733806566104702,0.2413793103448276,0.27870934959349597,0.4375,至尊VIP
frozenset({'LUNCH BAG PINK POLKADOT'}),"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG RED RETROSPOT'})",0.05688622754491018,0.026696606786427147,0.01659181636726547,0.2916666666666667,10.925233644859814,1.0,0.015073147118935782,1.374075378654456,0.9632653061224488,0.24767225325884543,0.27223788772109714,0.4565809968847352,至尊VIP
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",0.05276946107784431,0.04129241516966068,0.015344311377245509,0.2907801418439716,7.041974673780291,1.0,0.013165332882139912,1.3517776946107785,0.9057925624692833,0.1949286846275753,0.26023339193510425,0.33119067515159306,至尊VIP
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.05276946107784431,0.08370758483033933,0.015344311377245509,0.2907801418439716,3.4737609791673267,1.0,0.010927107237620567,1.2919723053892214,0.7517996357363811,0.1266735324407827,0.2259896006836319,0.2370443183139381,至尊VIP
frozenset({'ALARM CLOCK BAKELIKE GREEN'}),frozenset({'ALARM CLOCK BAKELIKE ORANGE'}),0.053268463073852294,0.024201596806387227,0.015469061876247504,0.2903981264637002,11.999130833675366,1.0,0.014179880010438205,1.3751350434444642,0.968237134392308,0.24949698189134806,0.27279869365034787,0.46478669209782947,至尊VIP
frozenset({'LUNCH BAG SUKI DESIGN '}),"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT'})",0.05588822355289421,0.03268463073852296,0.01621756487025948,0.2901785714285714,8.87813522355507,1.0,0.01439087892080111,1.3627587592111374,0.9398926654740608,0.2241379310344827,0.2661944065735657,0.3931808887677207,至尊VIP
frozenset({'PARTY BUNTING'}),frozenset({'SPOTTY BUNTING'}),0.07609780439121756,0.05501497005988024,0.022080838323353294,0.2901639344262295,5.274272331883573,1.0,0.017894319893147836,1.3312722130796144,0.8771495397684882,0.20251716247139587,0.24883882486609316,0.34576223932195826,至尊VIP
"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO STORAGE BAG SKULLS'}),0.04129241516966068,0.03630239520958084,0.011976047904191617,0.29003021148036257,7.9892858255209145,1.0,0.010477034329544504,1.357378328449484,0.9125121990891346,0.18250950570342206,0.2632857184759335,0.3099635593484287,至尊VIP
"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.04129241516966068,0.03330838323353293,0.011976047904191617,0.29003021148036257,8.707423877253133,1.0,0.01060066431508241,1.3615954261689387,0.9232799284320103,0.19123505976095617,0.26556745066803283,0.3247903866390577,至尊VIP
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT'})",0.043537924151696605,0.03268463073852296,0.012599800399201597,0.2893982808022923,8.854261904241126,1.0,0.011176779425181572,1.361262354323611,0.9274387983992086,0.1980392156862745,0.2653877506978559,0.33744723200419957,至尊VIP
frozenset({'JUMBO BAG VINTAGE LEAF'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.05389221556886228,0.05588822355289421,0.0155938123752495,0.2893518518518518,5.177331349206349,1.0,0.012581872183776158,1.3285221088767092,0.8528101265822784,0.16556291390728475,0.24728388536528068,0.2841848544973545,至尊VIP
frozenset({'SPACEBOY LUNCH BOX '}),frozenset({'LUNCH BOX I LOVE LONDON'}),0.04752994011976048,0.03717564870259481,0.013722554890219561,0.2887139107611549,7.766210431749724,1.0,0.011955598533471978,1.3536386636321454,0.9147133416681551,0.19332161687170474,0.2612504157374213,0.3289207137698392,至尊VIP
frozenset({'JUMBO STORAGE BAG SKULLS'}),frozenset({'JUMBO BAG VINTAGE LEAF'}),0.03630239520958084,0.05389221556886228,0.010479041916167664,0.28865979381443296,5.356242840778923,1.0,0.0085226254078669,1.3300355810118893,0.8439389736477116,0.13145539906103285,0.24814041498107786,0.2415521191294387,至尊VIP
frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG RED RETROSPOT'})",0.042040918163672655,0.028942115768463075,0.012100798403193613,0.2878338278931751,9.945155018929704,1.0,0.010884045282688118,1.3635271124417832,0.9389216540491339,0.2055084745762712,0.2666079090945133,0.35296863808451856,至尊VIP
frozenset({'SET/5 RED RETROSPOT LID GLASS BOWLS'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.04466067864271457,0.08370758483033933,0.012849301397205588,0.2877094972067039,3.437077987494692,1.0,0.009110863851140034,1.2864026848264256,0.742202455963305,0.11123110151187902,0.2226384383402231,0.22060586633807625,至尊VIP
frozenset({'ALARM CLOCK BAKELIKE PINK'}),frozenset({'ALARM CLOCK BAKELIKE CHOCOLATE'}),0.03730039920159681,0.02033433133732535,0.010728542914171657,0.2876254180602007,14.144818105340914,1.0,0.009970064237791882,1.3752114315969002,0.9653091483315301,0.22872340425531917,0.27283908712219135,0.4076163900116955,至尊VIP
frozenset({'LUNCH BAG PINK POLKADOT'}),"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG RED RETROSPOT'})",0.05688622754491018,0.029815369261477046,0.01634231536926148,0.287280701754386,9.635322616163842,1.0,0.014646231489117575,1.3612436665131276,0.9502726281352235,0.23226950354609932,0.26537766558610754,0.4176989282830508,至尊VIP
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO STORAGE BAG SKULLS'}),0.043537924151696605,0.03630239520958084,0.0124750499001996,0.2865329512893983,7.89294892623992,1.0,0.010894518971039956,1.3507247553086599,0.9130572583800705,0.18518518518518517,0.2596567168331155,0.31508778148662353,至尊VIP
frozenset({'DOLLY GIRL LUNCH BOX'}),frozenset({'LUNCH BOX I LOVE LONDON'}),0.03967065868263473,0.03717564870259481,0.011352295409181637,0.2861635220125786,7.697606686083323,1.0,0.009877512938195466,1.348802395209581,0.90603239317191,0.1733333333333333,0.2586015538290788,0.29576632476467857,至尊VIP
frozenset({'RECIPE BOX PANTRY YELLOW DESIGN'}),frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN '}),0.04403692614770459,0.06212574850299401,0.012599800399201597,0.28611898016997167,4.6054814157479775,1.0,0.009863973400504381,1.3137682967398536,0.8189306207144269,0.13466666666666668,0.23883077215249973,0.2444651125749457,至尊VIP
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})",0.040169660678642714,0.01971057884231537,0.011477045908183632,0.2857142857142857,14.495479204339963,1.0,0.01068527864430819,1.3724051896207583,0.9699766051468676,0.23711340206185566,0.2713522161218776,0.43399638336347196,至尊VIP
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.06200099800399202,0.043537924151696605,0.017714570858283433,0.2857142857142857,6.562423250102333,1.0,0.015015176109856136,1.3390469061876247,0.9036441016092566,0.20170454545454544,0.25320017142111834,0.3462955382726156,至尊VIP
frozenset({'LUNCH BAG WOODLAND'}),"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG RED RETROSPOT'})",0.050274451097804394,0.026696606786427147,0.01434630738522954,0.2853598014888337,10.688991442684538,1.0,0.013004150132867995,1.3619488453648256,0.954429208619124,0.22908366533864538,0.2657580323935518,0.41137148952946356,至尊VIP
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.04640718562874251,0.08370758483033933,0.013223552894211578,0.2849462365591398,3.4040671121580695,1.0,0.009338919466456309,1.2814314979064427,0.7406030627054885,0.11312700106723586,0.2196227409473199,0.2214597054628784,至尊VIP
frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT'})",0.042040918163672655,0.03268463073852296,0.011976047904191617,0.28486646884273,8.715609214669174,1.0,0.010601956018103514,1.3526360142784972,0.9241139254243174,0.1908548707753479,0.2607028132890538,0.325639341291594,至尊VIP
frozenset({'JUMBO BAG VINTAGE DOILY '}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.03817365269461078,0.08370758483033933,0.010853293413173653,0.28431372549019607,3.396510914350837,1.0,0.00765786914195561,1.280298991058978,0.7335837917617067,0.09775280898876404,0.21893244704280623,0.20698547675403992,至尊VIP
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),0.0654940119760479,0.03680139720558882,0.018587824351297404,0.2838095238095238,7.711922518159805,1.0,0.016177553201979274,1.3448916661358132,0.9313269883591854,0.22205663189269745,0.2564456861620441,0.3944471347861178,至尊VIP
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.043537924151696605,0.040169660678642714,0.012350299401197605,0.2836676217765043,7.061738062610119,1.0,0.010601395761371469,1.3399231536926148,0.8974655910876076,0.17307692307692307,0.2536885438212189,0.29556051896278634,至尊VIP
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",0.043537924151696605,0.04129241516966068,0.012350299401197605,0.2836676217765043,6.869727057886581,1.0,0.010552513361500551,1.3383557884231536,0.8933274310866589,0.17039586919104996,0.25281452910350793,0.29138063868281405,至尊VIP
frozenset({'CHARLOTTE BAG SUKI DESIGN'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.04004491017964072,0.0654940119760479,0.011352295409181637,0.2834890965732087,4.328473520249221,1.0,0.008729593582296484,1.3042453137203853,0.80104963262858,0.1205298013245033,0.2332730741063731,0.22841121495327102,至尊VIP
frozenset({'LUNCH BAG ALPHABET DESIGN'}),frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),0.03917165668662675,0.03680139720558882,0.011102794411177645,0.28343949044585987,7.701867645471229,1.0,0.009661222714252134,1.3441971612330894,0.9056366506291958,0.17115384615384618,0.25606151475379,0.29256720285004856,至尊VIP
frozenset({'RED RETROSPOT CHARLOTTE BAG'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.049775449101796404,0.06200099800399202,0.014096806387225548,0.2832080200501253,4.567797764027775,1.0,0.011010678866817263,1.3086069992881368,0.8219910981607281,0.14431673052362706,0.23582863262691908,0.25528610258039464,至尊VIP
frozenset({'RED RETROSPOT CHARLOTTE BAG'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.049775449101796404,0.05688622754491018,0.014096806387225548,0.2832080200501253,4.978498878775887,1.0,0.011265268863470663,1.31574264059294,0.8409972569508587,0.1522911051212938,0.2399729482436249,0.26550751879699247,至尊VIP
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),0.05775948103792415,0.042040918163672655,0.01634231536926148,0.2829373650107992,6.730047234203461,1.0,0.013914053753769907,1.3359489605127095,0.9036043511349315,0.19581464872944696,0.2514684096791986,0.3358307003095539,至尊VIP
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG RED RETROSPOT'})",0.05775948103792415,0.0280688622754491,0.01634231536926148,0.2829373650107992,10.08011519078474,1.0,0.014721072450906572,1.355434086645985,0.9560136359547747,0.2351885098743268,0.2622289716245112,0.4325797936165108,至尊VIP
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT'})",0.05775948103792415,0.033932135728542916,0.01634231536926148,0.2829373650107992,8.338330580612375,1.0,0.014382412819072436,1.3472572926436284,0.9340204539321619,0.2168874172185431,0.2577512807239884,0.38227750603481137,至尊VIP
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT'})",0.040169660678642714,0.03268463073852296,0.011352295409181637,0.2826086956521739,8.646531695984068,1.0,0.010039364883008434,1.3483789995766042,0.9213573013936934,0.18458417849898578,0.25836875217279154,0.3149684699634915,至尊VIP
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.10815868263473054,0.04640718562874251,0.03056387225548902,0.2825836216839677,6.089221267254531,1.0,0.02554453219309883,1.329204131929068,0.9371346356419193,0.24647887323943662,0.2476701087674889,0.4705928861108011,至尊VIP
frozenset({'ALARM CLOCK BAKELIKE RED '}),"frozenset({'ALARM CLOCK BAKELIKE PINK', 'ALARM CLOCK BAKELIKE GREEN'})",0.05563872255489022,0.020833333333333332,0.015718562874251496,0.2825112107623318,13.560538116591928,1.0,0.014559422821024617,1.3647135416666665,0.9808286678828291,0.2587268993839836,0.26724549184238144,0.5185011143632018,至尊VIP
frozenset({'JUMBO BAG ALPHABET'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.048652694610778445,0.05588822355289421,0.013722554890219561,0.28205128205128205,5.0467032967032965,1.0,0.011003442217361683,1.3150128314798972,0.8428581646520277,0.1510989010989011,0.23955114652789072,0.2637934981684982,至尊VIP
frozenset({'JUMBO STORAGE BAG SKULLS'}),frozenset({'JUMBO BAG APPLES'}),0.03630239520958084,0.048527944111776446,0.010229540918163672,0.281786941580756,5.80669440542761,1.0,0.008467860312309512,1.3247768816434118,0.858967558607625,0.13712374581939799,0.24515590975630525,0.24629192837392555,至尊VIP
frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG RED RETROSPOT'})",0.03680139720558882,0.0280688622754491,0.010354291417165668,0.28135593220338984,10.023774011299436,1.0,0.009321318067457899,1.3524513473053892,0.9346329756274158,0.18993135011441648,0.2606018678657904,0.32512241054613933,至尊VIP
frozenset({'RED RETROSPOT CHARLOTTE BAG'}),"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'STRAWBERRY CHARLOTTE BAG'})",0.049775449101796404,0.01721556886227545,0.013972055888223553,0.2807017543859649,16.305110602593437,1.0,0.01311514321656089,1.3663100628012268,0.9878397006695551,0.2635294117647059,0.26810170895632074,0.5461479786422578,至尊VIP
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.05688622754491018,0.06200099800399202,0.015968063872255488,0.2807017543859649,4.527374774965582,1.0,0.012441060991788877,1.3040473930188403,0.8261160714285714,0.15515151515151515,0.23315670476897124,0.26912351300787174,至尊VIP
frozenset({'RECIPE BOX PANTRY YELLOW DESIGN'}),frozenset({'RECIPE BOX RETROSPOT '}),0.04403692614770459,0.028318363273453093,0.012350299401197605,0.2804532577903683,9.90358288302904,1.0,0.01110324572910068,1.3504079439546104,0.9404405532553777,0.20582120582120583,0.25948302920112876,0.3582883029039947,至尊VIP
frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'REGENCY CAKESTAND 3 TIER', 'PINK REGENCY TEACUP AND SAUCER'})",0.04715568862275449,0.014471057884231538,0.013223552894211578,0.28042328042328046,19.378215654077724,1.0,0.012541160194580899,1.3695953680873547,0.9953311891387155,0.2731958762886598,0.2698573437813945,0.5971081919357781,至尊VIP
frozenset({'JUMBO BAG APPLES'}),frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),0.048527944111776446,0.042040918163672655,0.013597804391217565,0.2802056555269923,6.665069835918012,1.0,0.011557645064163092,1.330878867265469,0.8933147930517247,0.17666126418152348,0.24861681660429352,0.3018238960127543,至尊VIP
frozenset({'JUMBO BAG VINTAGE LEAF'}),frozenset({'JUMBO BAG DOILEY PATTERNS'}),0.05389221556886228,0.030439121756487025,0.015094810379241517,0.28009259259259256,9.201730418943534,1.0,0.013454378667814073,1.346785528621214,0.9420964536039336,0.21801801801801798,0.25749127923600384,0.38799711596842745,至尊VIP
frozenset({'JUMBO BAG VINTAGE LEAF'}),frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),0.05389221556886228,0.042040918163672655,0.015094810379241517,0.28009259259259256,6.662380481371579,1.0,0.012829132154851972,1.3306698500105898,0.8983157234020295,0.1867283950617284,0.24849879179870057,0.3195715188482251,至尊VIP
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),0.0654940119760479,0.042040918163672655,0.018338323353293412,0.28,6.660178041543027,1.0,0.015584894955597785,1.330498724772677,0.9094151076529929,0.2055944055944056,0.24840213569475192,0.35810089020771513,至尊VIP
frozenset({'LUNCH BAG SUKI DESIGN '}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.05588822355289421,0.05588822355289421,0.0155938123752495,0.27901785714285715,4.992426658163265,1.0,0.012470318843351222,1.3094801109854595,0.8470359408033827,0.16212710765239946,0.23633815312594383,0.27901785714285715,至尊VIP
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG VINTAGE LEAF'}),0.05588822355289421,0.05389221556886228,0.0155938123752495,0.27901785714285715,5.177331349206349,1.0,0.012581872183776158,1.3122485678797207,0.8546131078224102,0.16556291390728475,0.2379492540687161,0.2841848544973545,至尊VIP
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'LUNCH BAG SUKI DESIGN '}),0.05588822355289421,0.05588822355289421,0.0155938123752495,0.27901785714285715,4.992426658163265,1.0,0.012470318843351222,1.3094801109854595,0.8470359408033827,0.16212710765239946,0.23633815312594383,0.27901785714285715,至尊VIP
frozenset({'LUNCH BAG SUKI DESIGN '}),"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG RED RETROSPOT'})",0.05588822355289421,0.029815369261477046,0.0155938123752495,0.27901785714285715,9.35818888224746,1.0,0.013927484352651981,1.345643079166744,0.9460126849894293,0.22241992882562275,0.2568608901706497,0.4010152047220562,至尊VIP
frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG RED RETROSPOT'})",0.042040918163672655,0.029815369261477046,0.011726546906187624,0.27893175074183973,9.355300895174006,1.0,0.010473081407046187,1.3454823891312024,0.9323036299606831,0.1950207468879668,0.25677213757831907,0.3361185950361918,至尊VIP
frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),frozenset({'LUNCH BAG VINTAGE DOILY '}),0.042040918163672655,0.03305888223552894,0.011726546906187624,0.27893175074183973,8.437422316779575,1.0,0.01033672114354126,1.3409841838955834,0.9201649705053573,0.18503937007874016,0.25427904966411913,0.3168243659369576,至尊VIP
frozenset({'RED RETROSPOT CHARLOTTE BAG'}),"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})",0.049775449101796404,0.01808882235528942,0.013847305389221557,0.27819548872180455,15.379414052372313,1.0,0.012946926132764412,1.3603561106952762,0.9839548094766686,0.25635103926097,0.26489836584855614,0.5218563650505574,至尊VIP
frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG  BLACK SKULL.'})",0.03680139720558882,0.022579840319361277,0.010229540918163672,0.27796610169491526,12.310366139151606,1.0,0.009398571245732089,1.3537039770224808,0.9538714497363858,0.2081218274111675,0.2612860588623409,0.3655023878640322,至尊VIP
frozenset({'JUMBO BAG VINTAGE LEAF'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.05389221556886228,0.08370758483033933,0.014970059880239521,0.2777777777777778,3.318430203676105,1.0,0.010458872673814047,1.2687125748502994,0.7384493670886075,0.12207527975584943,0.21179941002949854,0.228307666832257,至尊VIP
frozenset({'JUMBO BAG APPLES'}),"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",0.048527944111776446,0.04129241516966068,0.01347305389221557,0.2776349614395887,6.723630969485629,1.0,0.011469217876622006,1.3271788273985838,0.8946882177837993,0.1764705882352941,0.24652203655169072,0.3019594746774983,至尊VIP
frozenset({'LUNCH BAG SUKI DESIGN '}),frozenset({'LUNCH BAG ALPHABET DESIGN'}),0.05588822355289421,0.03917165668662675,0.015469061876247504,0.2767857142857143,7.065969062784349,1.0,0.013279827570408086,1.3285527710012075,0.9092955056946056,0.1943573667711599,0.24730125755833363,0.3358450864422202,至尊VIP
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG STRAWBERRY'})",0.040169660678642714,0.03056387225548902,0.011102794411177645,0.27639751552795033,9.043275446824694,1.0,0.009875054033649269,1.3397357645224572,0.9266435541484244,0.18619246861924688,0.25358415705469695,0.31983141082519967,至尊VIP
frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS '}),frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),0.042040918163672655,0.053393213572854294,0.011601796407185628,0.27596439169139464,5.1685293546687365,1.0,0.009357096684873764,1.3074036353522462,0.8419163001454881,0.13839285714285712,0.23512527198184233,0.2466270556587814,至尊VIP
frozenset({'RED RETROSPOT CHARLOTTE BAG'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.049775449101796404,0.05775948103792415,0.013722554890219561,0.27568922305764415,4.7730557495250014,1.0,0.010847550781670193,1.3008787787746308,0.8318987432417918,0.14627659574468085,0.23128886694427053,0.25663510828908126,至尊VIP
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO BAG APPLES'}),0.06200099800399202,0.048527944111776446,0.017090818363273454,0.2756539235412475,5.680313241919383,1.0,0.014082037397261367,1.313560032712353,0.8784160418909566,0.18291054739652868,0.23871008930203752,0.3139195067577703,至尊VIP
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),0.050274451097804394,0.042040918163672655,0.013847305389221557,0.27543424317617865,6.551575351039312,1.0,0.011733721304895198,1.3221147602056162,0.8922208692338731,0.17647058823529413,0.24363600642013905,0.3024055488877926,至尊VIP
frozenset({'JUMBO BAG APPLES'}),"frozenset({'JUMBO BAG VINTAGE LEAF', 'JUMBO BAG PEARS'})",0.048527944111776446,0.01659181636726547,0.013348303393213573,0.2750642673521851,16.578309527030942,1.0,0.012543136655830057,1.3565453313231692,0.9876067438722981,0.25783132530120484,0.26283333338768433,0.5397877727738369,至尊VIP
"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG ALPHABET'}),0.04129241516966068,0.048652694610778445,0.011352295409181637,0.27492447129909364,5.650755287009063,1.0,0.009343308144190661,1.3120664920159681,0.8584812714936332,0.14444444444444443,0.237843504056325,0.2541289023162135,至尊VIP
frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG  BLACK SKULL.'})",0.03680139720558882,0.02719560878243513,0.010104790419161677,0.2745762711864407,10.096345824910589,1.0,0.009103954018111482,1.3410153991083253,0.935377461820496,0.18750000000000003,0.25429640803161174,0.3230679521069818,至尊VIP
frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.'})",0.03680139720558882,0.030064870259481038,0.010104790419161677,0.2745762711864407,9.132794148674309,1.0,0.00899836118680802,1.3370601087544538,0.9245284225640829,0.17802197802197803,0.25209046814540303,0.3053379281243407,至尊VIP
frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),frozenset({'SPACEBOY LUNCH BOX '}),0.03680139720558882,0.04752994011976048,0.010104790419161677,0.2745762711864407,5.776911784332043,1.0,0.00835562221365652,1.3129844283395824,0.8584907923076555,0.1361344537815126,0.2383763444440745,0.24358734819164554,至尊VIP
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.05588822355289421,0.040169660678642714,0.015344311377245509,0.27455357142857145,6.834849157054126,1.0,0.013099300401193621,1.3230892062029787,0.9042266109764693,0.1901081916537867,0.24419306324037285,0.32827057453416153,至尊VIP
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.04640718562874251,0.05276946107784431,0.012724550898203593,0.27419354838709675,5.1960649736902305,1.0,0.010275668722435368,1.3050731869594145,0.8468464308800443,0.1471861471861472,0.23375944736875642,0.2576641500800732,至尊VIP
