antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'CHARLOTTE BAG SUKI DESIGN'}),frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.03159088454476725,0.02629873636461821,0.01225834323361054,0.38803418803418804,14.754860562663437,1.0,0.011427542889442614,1.591104020186308,0.9626362542316713,0.2686390532544379,0.3715055789483165,0.42707664227171416
frozenset({'SPOTTY BUNTING'}),frozenset({'PARTY BUNTING'}),0.054163516578464195,0.07446808510638298,0.021006588184469165,0.3878364905284148,5.208090015667285,1.0,0.016973134822243108,1.511903111788759,0.8542607988598829,0.1951831409934772,0.3385819552835746,0.33496248021707176
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.044281239874716494,0.05027540771141592,0.017172480829463224,0.38780487804878044,7.7136098084933575,1.0,0.014946223440794845,1.5513429595152168,0.9106852851226485,0.22191207257501744,0.3553972099680057,0.3646865421393204
frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),0.02705475753321093,0.02856679987039637,0.010476293336213414,0.3872255489021956,13.555090197676481,1.0,0.009703425492220079,1.5853030399509167,0.9519826349570195,0.2320574162679426,0.3692057765618355,0.3769776137705685
frozenset({'JUMBO BAG APPLES'}),frozenset({'JUMBO BAG ALPHABET'}),0.0387730856463981,0.04060913705583756,0.0149584188357274,0.3857938718662952,9.50017409470752,1.0,0.013383877286635091,1.5620014503263233,0.9308299192796009,0.2321877619446773,0.35979572887650874,0.37707246784804127
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.03504698131547683,0.04703531698887569,0.013500378010584296,0.3852080123266564,8.189761162187168,1.0,0.01185193213490764,1.5500603490581946,0.9097814091443281,0.1968503937007874,0.35486382797444455,0.3361172093780239
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'LUNCH BAG SUKI DESIGN '}),0.05027540771141592,0.04854735932606113,0.019332541311156713,0.3845327604726101,7.9207760383001045,1.0,0.01689180302772638,1.5459029816185639,0.9200032845489923,0.24320652173913046,0.3531288755566033,0.3913765025944808
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG SUKI DESIGN '}),0.05335349389782914,0.04854735932606113,0.020412571552003458,0.38259109311740896,7.880780714514104,1.0,0.017822400312444735,1.5410413262063143,0.9223179009830463,0.25049701789264417,0.35108813566877684,0.4015291394396834
frozenset({'SET OF 20 VINTAGE CHRISTMAS NAPKINS'}),frozenset({'60 CAKE CASES VINTAGE CHRISTMAS'}),0.026406739388702884,0.02516470461172913,0.010098282751917053,0.3824130879345603,15.196406786206412,1.0,0.009433764955441432,1.5784584749829949,0.959533111092853,0.24348958333333334,0.3664705053385878,0.39185032079131443
frozenset({'PLEASE ONE PERSON METAL SIGN'}),frozenset({'COOK WITH WINE METAL SIGN '}),0.037477049357382004,0.03250891024948699,0.014310400691219353,0.3818443804034582,11.74583760184591,1.0,0.013092062657244628,1.5651254458901072,0.9504848243623184,0.25703200775945684,0.3610735787179749,0.4110218579758155
frozenset({'ALARM CLOCK BAKELIKE PINK'}),frozenset({'ALARM CLOCK BAKELIKE IVORY'}),0.033102926881952696,0.025272707635813803,0.012636353817906901,0.3817292006525285,15.104404567699836,1.0,0.01179975322492959,1.576537810604871,0.9657637531415807,0.2762691853600945,0.36569868906833924,0.4408646003262643
frozenset({'GIN + TONIC DIET METAL SIGN'}),frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),0.03537099038773086,0.03186089210497894,0.013446376498541959,0.38015267175572515,11.931639280631387,1.0,0.012319425190152219,1.561899299682854,0.9497840210419014,0.25,0.35975385852144787,0.401093285030405
frozenset({'PACK OF 72 SKULL CAKE CASES'}),frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),0.026946754509126255,0.02856679987039637,0.010206285776001729,0.37875751503006017,13.25866098927534,1.0,0.009436503232782818,1.5636940866602331,0.9501819214344881,0.22526817640047678,0.360488724405284,0.3680176989138959
frozenset({'LUNCH BAG ALPHABET DESIGN'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.034938978291392156,0.05335349389782914,0.01323037045037261,0.3786707882534776,7.097394389552528,1.0,0.011366253885306434,1.5235828095723996,0.8902061143409857,0.1762589928057554,0.3436523477967997,0.31332324837775094
frozenset({'LUNCH BAG ALPHABET DESIGN'}),frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),0.034938978291392156,0.032238902689275296,0.013176368938330274,0.3771251931993818,11.697829694583172,1.0,0.01204997461713138,1.5537008187594017,0.947623037965162,0.24400000000000002,0.35637544376241015,0.3929177054774129
frozenset({'LUNCH BAG ALPHABET DESIGN'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.034938978291392156,0.05680959066853872,0.013176368938330274,0.3771251931993818,6.638407155576191,1.0,0.011191499883219325,1.514253585204604,0.8801116563055266,0.16769759450171823,0.33960862977591627,0.30453217834874036
frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.032238902689275296,0.05335349389782914,0.012150340209525866,0.3768844221105528,7.063912680812972,1.0,0.01043028211162091,1.519214957373645,0.8870323456652345,0.16544117647058823,0.3417653011205486,0.30230860781641
frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.02856679987039637,0.03612701155632358,0.0107463008964251,0.3761814744801512,10.412748197942362,1.0,0.009714267787380108,1.5451176087475904,0.9305466126563665,0.19919919919919918,0.3528000753220595,0.33682018417580056
frozenset({'LARGE WHITE HEART OF WICKER'}),frozenset({'HEART OF WICKER LARGE'}),0.027594772653634303,0.04325521114591208,0.01036829031212874,0.37573385518590996,8.686441361214333,1.0,0.009174672594472348,1.5325911821455764,0.90998899733437,0.17142857142857146,0.34751027433158443,0.3077171148588726
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG WOODLAND'}),0.052165460632897724,0.044281239874716494,0.01954854735932606,0.3747412008281573,8.462753118214412,1.0,0.01723859608386564,1.5285170898692446,0.9303682317923821,0.2542134831460674,0.34577113554841327,0.40810230773115186
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG SUKI DESIGN '}),0.044281239874716494,0.04854735932606113,0.016578464196997517,0.374390243902439,7.711855991752354,1.0,0.014428726933396148,1.5208404782702336,0.9106544363760716,0.21742209631728043,0.34246884253279786,0.35794039447624737
frozenset({'RED RETROSPOT CHARLOTTE BAG'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.03990711739928718,0.08640241926773949,0.014904417323685063,0.37347767253044656,4.322537212449256,1.0,0.01145634583438495,1.4582043459203897,0.8006041975918503,0.13378574890935532,0.3142250585127562,0.2729888362652233
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT'})","frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG PINK POLKADOT'})",0.027918781725888325,0.023058645642077977,0.010422291824171077,0.3733075435203095,16.189482648499045,1.0,0.009778522529595296,1.5588848154414991,0.9651781003530893,0.25699067909454065,0.3585157863528324,0.41264908791940536
frozenset({'LUNCH BAG VINTAGE DOILY '}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.029052813478777407,0.05680959066853872,0.010800302408467436,0.37174721189591076,6.543740370616422,1.0,0.009149823966968687,1.5012912432554029,0.8725317018909899,0.14388489208633093,0.33390672563199786,0.2809306401684877
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.05335349389782914,0.05027540771141592,0.019818554919537747,0.3714574898785425,7.388453058615306,1.0,0.017136186260995844,1.5109950035122723,0.9133860054620262,0.23646907216494842,0.338184442916407,0.38282863752788565
frozenset({'CHOCOLATE HOT WATER BOTTLE'}),frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY'}),0.03780105842963603,0.027756777189761314,0.014040393131007668,0.37142857142857144,13.381545302946082,1.0,0.012991157574639112,1.5467505817435616,0.9616204874932005,0.27253668763102723,0.3534833529057035,0.4386325736520289
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.03504698131547683,0.04179717032076898,0.013014364402203263,0.37134052388289684,8.884346022304243,1.0,0.01154949975493147,1.5242000893672083,0.919674282334621,0.20389170896785114,0.34391815944902415,0.34135501646341226
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.028242790798142348,0.046765309428664005,0.010476293336213414,0.3709369024856597,7.931881709271877,1.0,0.009155510485409264,1.5153244473216072,0.8993259868863919,0.16234309623430965,0.34007532065655144,0.2974776891181185
frozenset({'HOT WATER BOTTLE I AM SO POORLY'}),frozenset({'HOT WATER BOTTLE KEEP CALM'}),0.027270763581380277,0.03882708715844044,0.010098282751917053,0.3702970297029703,9.53707982759333,1.0,0.009039438437465578,1.5263909464936716,0.9202417980359401,0.180327868852459,0.3448598458362607,0.3151902394690095
frozenset({'HOT WATER BOTTLE I AM SO POORLY'}),frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY'}),0.027270763581380277,0.027756777189761314,0.010098282751917053,0.3702970297029703,13.340778980621797,1.0,0.009341334243394023,1.5439711557206621,0.9509756916499105,0.22475961538461536,0.3523195065562988,0.36705512963747733
frozenset({'LUNCH BAG APPLE DESIGN'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.046765309428664005,0.05680959066853872,0.0172804838535479,0.36951501154734406,6.50444770326399,1.0,0.014623765767417942,1.4959759972180318,0.887776172671652,0.2002503128911139,0.33154007693998155,0.33684876052652374
frozenset({'WOODLAND CHARLOTTE BAG'}),frozenset({'CHARLOTTE BAG PINK POLKADOT'}),0.028674802894481044,0.02629873636461821,0.010584296360298088,0.3691148775894539,14.035460581522601,1.0,0.00983018527866874,1.543389167135486,0.9561698755223443,0.2384428223844282,0.3520752760912599,0.3857894716489364
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT'})","frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG  BLACK SKULL.'})",0.028242790798142348,0.022734636569823954,0.010422291824171077,0.3690248565965583,16.231834428634365,1.0,0.009780202239657743,1.5488175305272185,0.9656657649577389,0.25699067909454065,0.35434615098939426,0.41372858031728155
frozenset({'JUMBO BAG ALPHABET'}),frozenset({'JUMBO BAG APPLES'}),0.04060913705583756,0.0387730856463981,0.0149584188357274,0.3683510638297873,9.500174094707521,1.0,0.013383877286635091,1.5217739780924393,0.9326113116726835,0.2321877619446773,0.342872191011236,0.37707246784804127
frozenset({'JUMBO BAG VINTAGE LEAF'}),frozenset({'JUMBO BAG APPLES'}),0.04168916729668431,0.0387730856463981,0.015336429420023761,0.36787564766839376,9.487912595436372,1.0,0.013720011765902401,1.5206294628708619,0.9335204283290184,0.23548922056384747,0.34237759795074807,0.3817094115779295
frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),0.02856679987039637,0.02705475753321093,0.010476293336213414,0.3667296786389414,13.555090197676481,1.0,0.009703425492220079,1.5363821888505413,0.953464402358142,0.2320574162679426,0.3491202857876404,0.3769776137705685
frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),frozenset({'CHOCOLATE HOT WATER BOTTLE'}),0.035424991899773196,0.03780105842963603,0.012960362890160924,0.3658536585365853,9.678397212543553,1.0,0.011621260701488214,1.517313715553266,0.9296084798268205,0.2150537634408602,0.340940512334745,0.3543554006968641
frozenset({'JUMBO BAG VINTAGE DOILY '}),frozenset({'LUNCH BAG VINTAGE DOILY '}),0.03353493897829139,0.029052813478777407,0.01225834323361054,0.3655394524959742,12.581895132565892,1.0,0.011284058906452059,1.5303507686032467,0.9524614540521767,0.24356223175965663,0.3465550378932397,0.39373626899891645
frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),frozenset({'WOODEN FRAME ANTIQUE WHITE '}),0.02748676962954963,0.04379522626633546,0.010044281239874716,0.3654223968565815,8.34388649197309,1.0,0.008840491944617952,1.5068366248620286,0.9050280713884397,0.164021164021164,0.33635804738183633,0.2973844413382784
frozenset({'HAND WARMER OWL DESIGN'}),frozenset({'HAND WARMER UNION JACK'}),0.03088886488821687,0.0238146668106707,0.011286316016848472,0.36538461538461536,15.342839699982557,1.0,0.010550707991375762,1.538231434116519,0.9646190032084557,0.25995024875621886,0.34990276637120693,0.4196537589394732
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.03504698131547683,0.042661194513446375,0.012798358354033913,0.3651771956856703,8.559938366718029,1.0,0.011303212267025235,1.5080409824290615,0.9152536049396534,0.197171381031614,0.33688804770460534,0.3325885978428351
frozenset({'BAKING SET 9 PIECE RETROSPOT '}),frozenset({'BAKING SET SPACEBOY DESIGN'}),0.04611729128415595,0.022896641105950966,0.016794470245166865,0.36416861826697894,15.90489262516018,1.0,0.015738539177854945,1.536733459476092,0.9824334341069016,0.32161323681489146,0.3492690656056105,0.5488295921523574
frozenset({'JUMBO BAG VINTAGE DOILY '}),frozenset({'JUMBO BAG VINTAGE LEAF'}),0.03353493897829139,0.04168916729668431,0.012204341721568203,0.36392914653784214,8.729585408792436,1.0,0.010806298040218114,1.506610195212048,0.9161707528972325,0.19365895458440446,0.3362583081025448,0.32833763026373974
frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY'}),frozenset({'HOT WATER BOTTLE I AM SO POORLY'}),0.027756777189761314,0.027270763581380277,0.010098282751917053,0.3638132295719844,13.340778980621797,1.0,0.009341334243394023,1.52899947253569,0.9514510738552454,0.22475961538461536,0.3459775376236056,0.36705512963747733
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.044281239874716494,0.046765309428664005,0.01609245058861648,0.3634146341463414,7.771030248408718,1.0,0.014021624703990468,1.4974184794415621,0.911687590680629,0.21469740634005763,0.3321840128666411,0.35376274432490273
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.04179717032076898,0.04703531698887569,0.01517442488389675,0.36304909560723514,7.718648854712721,1.0,0.013208481728621354,1.496135222415031,0.9084127279553572,0.2060117302052786,0.331611217343162,0.3428333882169356
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.06955394751053029,0.05335349389782914,0.025218706123771466,0.3625776397515528,6.795761875424348,1.0,0.021507760009698458,1.4851165649934177,0.9166028079603201,0.2581536760641238,0.3266521809993871,0.41762485226444035
frozenset({'HEART OF WICKER LARGE'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.04325521114591208,0.1064369802354466,0.015660438492277783,0.3620474406991261,3.4015192830372487,1.0,0.01105648443846027,1.4006731483980572,0.737933175422787,0.1168412570507655,0.286057563719491,0.2545904377518969
frozenset({'LUNCH BAG ALPHABET DESIGN'}),frozenset({'LUNCH BAG CARS BLUE'}),0.034938978291392156,0.052165460632897724,0.012636353817906901,0.36166924265842354,6.933117014025556,1.0,0.010813745921293616,1.4848642783789716,0.8867467563119736,0.1696881798404641,0.32653777549844387,0.301952633751572
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),0.05335349389782914,0.03229290420131763,0.01922453828707204,0.3603238866396761,11.15798951972161,1.0,0.017501599019823857,1.512807928242244,0.9616875084125448,0.2894308943089431,0.33897755205320995,0.47782080619609224
frozenset({'GIN + TONIC DIET METAL SIGN'}),frozenset({'PLEASE ONE PERSON METAL SIGN'}),0.03537099038773086,0.037477049357382004,0.012744356841991576,0.3603053435114503,9.6140264425721,1.0,0.011418756489411102,1.5046599825081495,0.9288392729218715,0.21203953279424975,0.33539802239368477,0.3501814901995292
frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),frozenset({'PACK OF 60 SPACEBOY CAKE CASES'}),0.02856679987039637,0.021978615401231236,0.010260287288044066,0.3591682419659736,16.341713770825304,1.0,0.009632428580448682,1.5261749629874595,0.9664142707092931,0.25469168900804295,0.3447671307341339,0.4129993543982202
frozenset({'ALARM CLOCK BAKELIKE RED '}),frozenset({'ALARM CLOCK BAKELIKE IVORY'}),0.04735932606112971,0.025272707635813803,0.016956474781293876,0.3580387685290764,14.167012640216745,1.0,0.01575957637992177,1.5183584998284039,0.9756181044663975,0.3045586808923375,0.341394011945786,0.5144894697346236
frozenset({'LUNCH BAG APPLE DESIGN'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.046765309428664005,0.05335349389782914,0.016740468733124528,0.3579676674364896,6.7093575562640835,1.0,0.014245376081892212,1.4744530113030214,0.8927019144317012,0.20077720207253885,0.3217823882252661,0.3358664248113622
frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SPACEBOY DESIGN '})",0.03229290420131763,0.025218706123771466,0.011556323577060157,0.3578595317725753,14.190241561808456,1.0,0.010741938316124022,1.5180187857760017,0.9605479180574098,0.2514688601645123,0.341246623974547,0.4080518215608058
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.028242790798142348,0.08640241926773949,0.010098282751917053,0.3575525812619503,4.138224187380497,1.0,0.007658037300084903,1.4220581390564648,0.7803908691213989,0.09659090909090909,0.29679387042255556,0.23721379063097514
frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),frozenset({'PACK OF 72 SKULL CAKE CASES'}),0.02856679987039637,0.026946754509126255,0.010206285776001729,0.3572778827977316,13.258660989275338,1.0,0.009436503232782818,1.5139563731313892,0.9517665263398767,0.22526817640047678,0.33947898516279446,0.3680176989138959
frozenset({'LUNCH BAG ALPHABET DESIGN'}),frozenset({'JUMBO BAG ALPHABET'}),0.034938978291392156,0.04060913705583756,0.01247434928177989,0.35703245749613605,8.79192426584235,1.0,0.011055507523753814,1.4921295392424836,0.9183453034384712,0.19777397260273974,0.32981690014147513,0.3321066542799829
frozenset({'LUNCH BAG APPLE DESIGN'}),frozenset({'LUNCH BAG ALPHABET DESIGN'}),0.046765309428664005,0.034938978291392156,0.016632465709039854,0.3556581986143187,10.179410389397146,1.0,0.014998533578121524,1.497747033691137,0.9460025868081611,0.2556016597510373,0.3323305087538444,0.4158507376379167
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG CARS BLUE'}),0.06955394751053029,0.052165460632897724,0.024732692515390432,0.3555900621118013,6.816580507439271,1.0,0.02110437880466723,1.4708564900058168,0.9170858181246784,0.255011135857461,0.32012401835610393,0.4148550724637681
frozenset({'HAND WARMER OWL DESIGN'}),frozenset({'HAND WARMER RED LOVE HEART'}),0.03088886488821687,0.020034560967707095,0.01096230694459445,0.3548951048951049,17.71414434621982,1.0,0.010343462097768201,1.5190792171449095,0.9736220154717024,0.27432432432432435,0.3417064833001351,0.45103245810792986
frozenset({'JAM MAKING SET PRINTED'}),frozenset({'JAM MAKING SET WITH JARS'}),0.04687331245274868,0.04741332757317205,0.016632465709039854,0.3548387096774194,7.48394444852671,1.0,0.014410045991278035,1.4765093422615834,0.9089878959567346,0.2141863699582754,0.322726940238461,0.35281798809611287
frozenset({'JUMBO BAG STRAWBERRY'}),"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",0.03531698887568852,0.029484825575116103,0.012528350793822227,0.3547400611620795,12.031275554211334,1.0,0.011487035536984236,1.5040685404594172,0.9504503374152603,0.23966942148760326,0.3351366822056192,0.3898242430352522
frozenset({'LUNCH BAG VINTAGE DOILY '}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.029052813478777407,0.05335349389782914,0.010260287288044066,0.35315985130111527,6.619245067200458,1.0,0.008710218181389347,1.4634937364453102,0.8743270300333704,0.14221556886227546,0.31670360104928996,0.2727337718044038
frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.047305324549087376,0.1064369802354466,0.016632465709039854,0.3515981735159817,3.303346005666641,1.0,0.011597429814977255,1.3781007135805434,0.7318993782546668,0.12130760141788105,0.27436362948987425,0.25393201420598677
frozenset({'CHOCOLATE HOT WATER BOTTLE'}),frozenset({'HOT WATER BOTTLE KEEP CALM'}),0.03780105842963603,0.03882708715844044,0.013284371962414948,0.3514285714285715,9.051118617126964,1.0,0.01181666697208617,1.481984667376854,0.9244620631187791,0.20971867007672637,0.32522918623036606,0.3467852175640771
frozenset({'LUNCH BAG VINTAGE DOILY '}),frozenset({'LUNCH BAG SUKI DESIGN '}),0.029052813478777407,0.04854735932606113,0.010206285776001729,0.3513011152416357,7.2362558977136935,1.0,0.00879584840061449,1.4667092283168455,0.8875940933782981,0.1514423076923077,0.3182016034987576,0.2807673540613073
frozenset({'LUNCH BAG APPLE DESIGN'}),frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),0.046765309428664005,0.032238902689275296,0.016416459660870505,0.3510392609699769,10.888685150154158,1.0,0.014908797400965958,1.4912475271727534,0.9527155861271125,0.26229508196721313,0.3294205141812417,0.43012599564411746
frozenset({'JAM MAKING SET WITH JARS'}),frozenset({'JAM MAKING SET PRINTED'}),0.04741332757317205,0.04687331245274868,0.016632465709039854,0.35079726651480636,7.483944448526709,1.0,0.014410045991278035,1.4681495292394502,0.9095031952174809,0.2141863699582754,0.31887046919666767,0.35281798809611287
frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),frozenset({'JUMBO BAG VINTAGE LEAF'}),0.032238902689275296,0.04168916729668431,0.011286316016848472,0.3500837520938024,8.397475286623099,1.0,0.009942303009173748,1.4745143482574214,0.9102624517119126,0.18017241379310345,0.3218106007704853,0.3104045703474193
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG SUKI DESIGN '}),0.06955394751053029,0.04854735932606113,0.024300680419051732,0.34937888198757766,7.196660886146789,1.0,0.020924019936712022,1.4623758964057676,0.9254127813245631,0.25906735751295334,0.3161812893266339,0.42496752775685886
frozenset({'ALARM CLOCK BAKELIKE GREEN'}),frozenset({'ALARM CLOCK BAKELIKE IVORY'}),0.04260719300140404,0.025272707635813803,0.014850415811642726,0.3485424588086185,13.791259085935891,1.0,0.01377361667973555,1.4962253573450253,0.968766735548844,0.280040733197556,0.3316514821173406,0.46807464820772804
frozenset({'JUMBO BAG ALPHABET'}),frozenset({'JUMBO BAG VINTAGE LEAF'}),0.04060913705583756,0.04168916729668431,0.014148396155092342,0.348404255319149,8.357189119170986,1.0,0.012455435046597548,1.470713767740599,0.9176057191324366,0.2076069730586371,0.3200580412487321,0.34389124683055894
frozenset({'SET OF 3 REGENCY CAKE TINS'}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.0387730856463981,0.09196457500810022,0.013500378010584296,0.3481894150417827,3.7861254185224498,1.0,0.009934627667360623,1.393097083641419,0.7655608988764045,0.11515430677107323,0.28217493831363255,0.24749459008107927
frozenset({'LUNCH BAG ALPHABET DESIGN'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.034938978291392156,0.05027540771141592,0.012150340209525866,0.34775888717156106,6.917077414224455,1.0,0.010393768830905816,1.4560943393618815,0.8864001890088847,0.1662971175166297,0.3132313113460492,0.29471725239351415
frozenset({'VINTAGE SNAP CARDS'}),frozenset({'VINTAGE HEADS AND TAILS CARD GAME '}),0.03898909169456745,0.026190733340533536,0.013500378010584296,0.3462603878116343,13.220721363908957,1.0,0.01247922510682227,1.489598073152828,0.9618633400764217,0.2612330198537095,0.3286779715796509,0.43086215266870376
frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),"frozenset({'REGENCY CAKESTAND 3 TIER', 'ROSES REGENCY TEACUP AND SAUCER ', 'PINK REGENCY TEACUP AND SAUCER'})",0.03731504482125499,0.014310400691219353,0.012906361378118587,0.3458755426917511,24.16952188515414,1.0,0.012372368134915619,1.5068838785893084,0.9957832754744402,0.3333333333333333,0.3363788582460881,0.6238811675722906
frozenset({'SMALL WHITE HEART OF WICKER'}),frozenset({'HEART OF WICKER SMALL'}),0.03142888000864024,0.05189545307268603,0.010854303920509773,0.34536082474226804,6.654934185824475,1.0,0.009223287952894304,1.4482856858574717,0.8773083733873007,0.14977645305514156,0.30952849305560853,0.27725897636697167
"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.029484825575116103,0.042661194513446375,0.01015228426395939,0.3443223443223443,8.071090091343256,1.0,0.008894426384904324,1.4600753849040733,0.9027174659399256,0.16376306620209058,0.31510385673291813,0.2911485139333241
frozenset({'LUNCH BAG APPLE DESIGN'}),frozenset({'LUNCH BAG WOODLAND'}),0.046765309428664005,0.044281239874716494,0.01609245058861648,0.3441108545034641,7.771030248408717,1.0,0.014021624703990468,1.4571345885008722,0.9140633911095497,0.21469740634005763,0.3137215958693157,0.35376274432490273
frozenset({'CHOCOLATE HOT WATER BOTTLE'}),frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),0.03780105842963603,0.035424991899773196,0.012960362890160924,0.34285714285714286,9.678397212543553,1.0,0.011621260701488214,1.4678315340655625,0.9319040670483032,0.2150537634408602,0.31872290736919556,0.3543554006968641
frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),frozenset({'PLASTERS IN TIN STRONGMAN'}),0.031698887568851926,0.024246678907009395,0.010854303920509773,0.3424190800681431,14.12230851826698,1.0,0.01008571117191843,1.4838528483978897,0.9596085713865563,0.24071856287425147,0.32607872736188354,0.39504027500066397
frozenset({'HOT WATER BOTTLE KEEP CALM'}),frozenset({'CHOCOLATE HOT WATER BOTTLE'}),0.03882708715844044,0.03780105842963603,0.013284371962414948,0.34214186369958277,9.051118617126964,1.0,0.01181666697208617,1.462623761076304,0.9254489039075458,0.20971867007672637,0.3162971731950204,0.3467852175640771
frozenset({'LUNCH BAG APPLE DESIGN'}),frozenset({'JUMBO BAG APPLES'}),0.046765309428664005,0.0387730856463981,0.015984447564531806,0.34180138568129326,8.81542905298912,1.0,0.014171212216773907,1.4603903646144196,0.9300569264029495,0.22981366459627325,0.3152515764070893,0.37702882654538195
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'LUNCH BAG WOODLAND'}),0.05027540771141592,0.044281239874716494,0.017172480829463224,0.34156820622986034,7.7136098084933575,1.0,0.014946223440794845,1.451507611218008,0.9164330571502035,0.22191207257501744,0.31106113927927187,0.3646865421393204
frozenset({'LUNCH BAG SUKI DESIGN '}),frozenset({'LUNCH BAG WOODLAND'}),0.04854735932606113,0.044281239874716494,0.016578464196997517,0.34149054505005566,7.711855991752354,1.0,0.014428726933396148,1.4513364279605234,0.9147376250061702,0.21742209631728043,0.3109798798303159,0.35794039447624737
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.08640241926773949,0.04703531698887569,0.029484825575116103,0.34125,7.255186567164179,1.0,0.025420860396252236,1.4466257047607203,0.9437060555396056,0.28363636363636363,0.30873618745395814,0.48405783582089545
